CCI Price Index-CCI 5500/CCI 5000/CCI 3800,,,,,,,,,,,,,,,,,,,,
Name,CCI 5500,CCI 5500,CCI 5500,CCI 5500,CCI 5000,CCI 5000,CCI 5000,CCI 5000,CCI 3800 Import,CCI 3800 Import,CCI 3800 Import,CCI 3800 Import,CCI 4700 Import,CCI 4700 Import,CCI 4700 Import,CCI 4700 Import,CCI Shanxi Low-sulphur,CCI Shanxi Low-sulphur,CCI Changzhi PCI,CCI Changzhi PCI
2022-08-23,,,,,,,,,698.68,90,4.36,0.3,939.34,121,2.74,0,2380,0,1600,0
2022-08-22,,,,,,,,,694.32,89.7,9.74,1,936.6,121,22.03,2.5,2380,37,1600,0
2022-08-19,,,,,,,,,684.58,88.7,2.01,0,914.57,118.5,2.68,0,2343,0,1600,0
2022-08-18,,,,,,,,,682.57,88.7,7.37,0.7,911.89,118.5,6.51,0.5,2343,23,1600,0
2022-08-17,,,,,,,,,675.2,88,5.71,1,905.38,118,5.03,1,2320,60,1600,0
2022-08-16,,,,,,,,,669.49,87,18.27,2,900.35,117,19.29,2,2260,0,1600,50
2022-08-15,,,,,,,,,651.22,85,18.14,2,881.06,115,19.15,2,2260,0,1550,150
2022-08-12,,,,,,,,,633.08,83,-0.94,0,861.91,113,-1.27,0,2260,0,1400,50
2022-08-11,,,,,,,,,634.02,83,-0.94,0,863.18,113,-1.28,0,2260,0,1350,0
2022-08-10,,,,,,,,,634.96,83,-22.95,-3,864.46,113,-15.3,-2,2260,0,1350,0
2022-08-09,,,,,,,,,657.91,86,-15.3,-2,879.76,115,-7.65,-1,2260,15,1350,0
2022-08-08,,,,,,,,,673.21,88,-14.28,-2,887.41,116,-13.97,-2,2245,0,1350,0
2022-08-05,,,,,,,,,687.49,90,-8.67,-1,901.38,118,-16.63,-2,2245,0,1350,0
2022-08-04,,,,,,,,,696.16,91,-3.82,-0.5,918.01,120,-15.3,-2,2245,60,1350,0
2022-08-03,,,,,,,,,699.98,91.5,-3.83,-0.5,933.31,122,-15.3,-2,2185,0,1350,0
2022-08-02,,,,,,,,,703.81,92,-7.65,-1,948.61,124,-22.95,-3,2185,0,1350,0
2022-08-01,,,,,,,,,711.46,93,2.1,0,971.56,127,-20.02,-3,2185,0,1350,0
2022-07-29,,,,,,,,,709.36,93,-8.69,-1,991.58,130,-39.66,-5,2185,0,1350,-50
2022-07-28,,,,,,,,,718.05,94,-8.71,-1,1031.24,135,-32.12,-4,2185,-178,1400,0
2022-07-27,,,,,,,,,726.76,95,-3.82,-0.5,1063.36,139,-22.95,-3,2363,-120,1400,0
2022-07-26,,,,,,,,,730.58,95.5,-3.83,-0.5,1086.31,142,-22.95,-3,2483,-30,1400,0
2022-07-25,,,,,,,,,734.41,96,-8.75,-1,1109.26,145,-24.63,-3,2513,0,1400,-50
2022-07-22,,,,,,,,,743.16,97,0,0,1133.89,148,0,0,2513,-60,1450,0
2022-07-21,,,,,,,,,743.16,97,4.93,0.5,1133.89,148,1.68,0,2573,-80,1450,0
2022-07-20,,,,,,,,,738.23,96.5,4.91,0.5,1132.21,148,1.67,0,2653,-60,1450,0
2022-07-19,,,,,,,,,733.32,96,7.63,1,1130.54,148,0,0,2713,0,1450,0
2022-07-18,,,,,,,,,725.69,95,-2.14,0,1130.54,148,-3.35,0,2713,0,1450,-50
2022-07-15,,,,,,,,,727.83,95,2.14,0,1133.89,148,3.35,0,2713,0,1500,0
2022-07-14,,,,,,,,,725.69,95,-4.38,-1,1130.54,148,5.01,0,2713,-12,1500,0
2022-07-13,,,,,,,,,730.07,96,-15.9,-1.8,1125.53,148,-18.6,-2,2725,0,1500,0
2022-07-12,,,,,,,,,745.97,97.8,0.69,-0.2,1144.13,150,3.39,0,2725,-25,1500,0
2022-07-11,,,,,,,,,745.28,98,-2.69,-0.5,1140.74,150,1.7,0,2750,0,1500,-80
2022-07-08,,,,,,,,,747.97,98.5,-11.39,-1.5,1139.04,150,0,0,2750,0,1580,0
2022-07-07,,,,,,,,,759.36,100,-7.59,-1,1139.04,150,0,0,2750,0,1580,0
2022-07-06,,,,,,,,,766.95,101,-2.65,-0.5,1139.04,150,1.69,0,2750,0,1580,-75
2022-07-05,,,,,,,,,769.6,101.5,-3.79,-0.5,1137.35,150,0,0,2750,0,1655,0
2022-07-04,,,,,,,,,773.39,102,-8.75,-1,1137.35,150,-1.69,0,2750,0,1655,0
2022-07-01,,,,,,,,,782.14,103,1.16,0,1139.04,150,1.69,0,2750,0,1655,0
2022-06-30,,,,,,,,,780.98,103,0,0,1137.35,150,0,0,2750,-30,1655,0
2022-06-29,,,,,,,,,780.98,103,1.17,0,1137.35,150,1.7,0,2780,-25,1655,0
2022-06-28,,,,,,,,,779.81,103,0,0,1135.65,150,0,0,2805,-90,1655,-100
2022-06-27,,,,,,,,,779.81,103,-1.17,0,1135.65,150,-1.7,0,2895,-30,1755,-25
2022-06-24,,,,,,,,,780.98,103,-8.75,-1,1137.35,150,-1.69,0,2925,-23,1780,0
2022-06-23,,,,,,,,,789.73,104,-1.18,0,1139.04,150,-1.7,0,2948,-97,1780,0
2022-06-22,,,,,,,,,790.91,104,2.35,0,1140.74,150,3.39,0,3045,-120,1780,0
2022-06-21,,,,,,,,,788.56,104,1.18,0,1137.35,150,1.7,0,3165,0,1780,0
2022-06-20,,,,,,,,,787.38,104,-2.35,0,1135.65,150,-3.39,0,3165,0,1780,0
2022-06-17,,,,,,,,,789.73,104,-1.18,0,1139.04,150,-1.7,0,3165,0,1780,0
2022-06-16,,,,,,,,,790.91,104,7.61,1,1140.74,150,0,0,3165,0,1780,0
2022-06-15,,,,,,,,,783.3,103,-2.33,0,1140.74,150,-3.39,0,3165,25,1780,0
2022-06-14,,,,,,,,,785.63,103,0,0,1144.13,150,0,0,3140,67,1780,30
2022-06-13,,,,,,,,,785.63,103,5.82,0,1144.13,150,8.48,0,3073,0,1750,0
2022-06-10,,,,,,,,,779.81,103,0,0,1135.65,150,0,0,3073,30,1750,0
2022-06-09,,,,,,,,,779.81,103,0,0,1135.65,150,0,0,3043,23,1750,0
2022-06-08,,,,,,,,,779.81,103,9.87,1,1135.65,150,10.94,1,3020,0,1750,0
2022-06-07,,,,,,,,,769.94,102,2.31,0,1124.71,149,3.37,0,3020,60,1750,0
2022-06-06,,,,,,,,,767.63,102,4.1,1,1121.34,149,-5.06,0,2960,60,1750,0
2022-06-02,,,,,,,,,763.53,101,-6.07,-0.5,1126.4,149,-3.36,0,2900,0,1750,0
2022-06-01,,,,,,,,,769.6,101.5,5.73,0,1129.76,149,8.42,0,2900,0,1750,0
2022-05-31,,,,,,,,,763.87,101.5,-2.29,0,1121.34,149,-3.37,0,2900,0,1750,0
2022-05-30,,,,,,,,,766.16,101.5,-4.59,0,1124.71,149,-6.74,0,2900,0,1750,0
2022-05-27,,,,,,,,,770.75,101.5,-7.26,-0.5,1131.45,149,-5.05,0,2900,0,1750,0
2022-05-26,,,,,,,,,778.01,102,-15.76,-3,1136.5,149,10.1,0,2900,0,1750,0
2022-05-25,,,,,,,,,793.77,105,0,0,1126.4,149,0,0,2900,0,1750,0
2022-05-24,,,,,,,,,793.77,105,1.19,0,1126.4,149,1.69,0,2900,0,1750,0
2022-05-23,,,,,,,,,792.58,105,-2.38,0,1124.71,149,-3.37,0,2900,0,1750,0
2022-05-20,,,,,,,,,794.96,105,-9.49,0,1128.08,149,-13.47,0,2900,0,1750,0
2022-05-19,,,,,,,,,804.45,105,-5.26,-1,1141.55,149,3.37,0,2900,-60,1750,0
2022-05-18,,,,,,,,,809.71,106,-7.64,-1,1138.18,149,0,0,2960,0,1750,0
2022-05-17,,,,,,,,,817.35,107,-6.05,0,1138.18,149,-8.42,0,2960,0,1750,0
2022-05-16,,,,,,,,,823.4,107,8.9,1,1146.6,149,9.37,1,2960,-120,1750,0
2022-05-13,,,,,,,,,814.5,106,0,0,1137.23,148,0,0,3080,0,1750,0
2022-05-12,,,,,,,,,814.5,106,7.18,0,1137.23,148,10.03,0,3080,-105,1750,0
2022-05-11,,,,,,,,,807.32,106,1.2,0,1127.2,148,1.67,0,3185,0,1750,0
2022-05-10,,,,,,,,,806.12,106,6.42,1,1125.53,148,5.95,1,3185,-60,1750,-50
2022-05-09,,,,,,,,,799.7,105,14.67,1,1119.58,147,17.51,1,3245,-120,1800,0
2022-05-07,,,,,,,,,785.03,104,9,1.5,1102.07,146,4.27,1,3365,-23,1800,0
2022-05-06,,,,,,,,,776.03,102.5,6.95,0,1097.8,145,9.84,0,3388,0,1800,0
2022-05-05,,,,,,,,,769.08,102.5,4.63,0,1087.96,145,6.55,0,3388,-60,1800,0
2022-04-29,,,,,,,,,764.45,102.5,-2.31,0,1081.41,145,-3.28,0,3448,8,1800,-50
2022-04-28,,,,,,,,,766.76,102.5,5.79,0,1084.69,145,8.2,0,3440,0,1850,0
2022-04-27,,,,,,,,,760.97,102.5,1.16,0,1076.49,145,1.63,0,3440,0,1850,0
2022-04-26,,,,,,,,,759.81,102.5,-1.16,0,1074.86,145,-1.63,0,3440,0,1850,0
2022-04-25,,,,,,,,,760.97,102.5,6.95,0,1076.49,145,9.83,0,3440,0,1850,0
2022-04-24,,,,,,,,,754.02,102.5,4.83,0.5,1066.66,145,8.98,1,3440,0,1850,0
2022-04-22,,,,,,,,,749.19,102,4.61,0,1057.68,144,6.51,0,3440,0,1850,0
2022-04-21,,,,,,,,,744.58,102,4.61,0,1051.17,144,6.51,0,3440,0,1850,0
2022-04-20,,,,,,,,,739.97,102,17.9,2,1044.66,144,19.32,2,3440,0,1850,0
2022-04-19,,,,,,,,,722.07,100,14.44,2,1025.34,142,14.44,2,3440,0,1850,0
2022-04-18,,,,,,,,,707.63,98,14.44,2,1010.9,140,0,0,3440,0,1850,0
2022-04-15,,,,,,,,,693.19,96,-10.01,-2,1010.9,140,6.33,0,3440,0,1850,0
2022-04-14,,,,,,,,,703.2,98,-32.16,-4,1004.57,140,-26.37,-3,3440,0,1850,0
2022-04-13,,,,,,,,,735.36,102,-30.03,-4,1030.94,143,-23.28,-3,3440,15,1850,0
2022-04-12,,,,,,,,,765.39,106,-13.23,-2,1054.22,146,-12.77,-2,3425,120,1850,0
2022-04-11,,,,,,,,,778.62,108,-7.2,-1,1066.99,148,-7.21,-1,3305,0,1850,0
2022-04-08,,,,,,,,,785.82,109,-7.21,-1,1074.2,149,-21.63,-3,3305,0,1850,0
2022-04-07,,,,,,,,,793.03,110,-28.84,-4,1095.83,152,-57.67,-8,3305,0,1850,0
2022-04-06,,,,,,,,,821.87,114,-5.91,-1,1153.5,160,1.8,0,3305,60,1850,0
2022-04-02,,,,,,,,,827.78,115,0,0,1151.7,160,0,0,3245,30,1850,0
2022-04-01,,,,,,,,,827.78,115,1.3,0,1151.7,160,1.81,0,3215,0,1850,0
2022-03-31,,,,,,,,,826.48,115,-37.29,-5,1149.89,160,-44.99,-6,3215,0,1850,-50
2022-03-30,,,,,,,,,863.77,120,-67.7,-9,1194.88,166,-83.18,-11,3215,0,1900,0
2022-03-29,,,,,,,,,931.47,129,-28.88,-4,1278.06,177,-43.33,-6,3215,0,1900,0
2022-03-28,,,,,,,,,960.35,133,-5.71,-1,1321.39,183,-5.14,-1,3215,0,1900,0
2022-03-25,,,,,,,,,966.06,134,0,0,1326.53,184,0,0,3215,-60,1900,0
2022-03-24,,,,,,,,,966.06,134,-5.68,-1,1326.53,184,2.08,0,3275,0,1900,0
2022-03-23,,,,,,,,,971.74,135,-14.4,-2,1324.45,184,-7.2,-1,3275,0,1900,0
2022-03-22,,,,,,,,,986.14,137,0,0,1331.65,185,0,0,3275,0,1900,0
2022-03-21,,,,,,,,,986.14,137,-1.55,0,1331.65,185,-2.09,0,3275,-60,1900,0
2022-03-18,,,,,,,,,987.69,137,3.1,0,1333.74,185,-31.75,-5,3335,0,1900,0
2022-03-17,,,,,,,,,984.59,137,0,0,1365.49,190,0,0,3335,0,1900,0
2022-03-16,,,,,,,,,984.59,137,-55.19,-7,1365.49,190,-42.55,-5,3335,0,1900,0
2022-03-15,,,,,,,,,1039.78,144,-39.94,-6,1408.04,195,4.41,0,3335,0,1900,0
2022-03-14,,,,,,,,,1079.72,150,-28.98,-5,1403.63,195,8.81,0,3335,0,1900,50
2022-03-11,,,,,,,,,1108.7,155,0,0,1394.82,195,0,0,3335,0,1850,0
2022-03-10,,,,,,,,,1108.7,155,0,0,1394.82,195,0,0,3335,110,1850,0
2022-03-09,,,,,,,,,1108.7,155,92.99,13,1394.82,195,107.3,15,3225,25,1850,0
2022-03-08,,,,,,,,,1015.71,142,71.53,10,1287.52,180,57.22,8,3200,270,1850,100
2022-03-07,,,,,,,,,944.18,132,50.07,7,1230.3,172,42.92,6,2930,52,1750,0
2022-03-04,,,,,,,,,894.11,125,71.53,10,1187.38,166,71.53,10,2878,60,1750,0
2022-03-03,,,,,,,,,822.58,115,37,5,1115.85,156,44.61,6,2818,55,1750,0
2022-03-02,,,,,,,,,785.58,110,27.37,4,1071.24,150,19.76,3,2763,60,1750,0
2022-03-01,,,,,,,,,758.21,106,51.19,7,1051.48,147,37.37,5,2703,0,1750,0
2022-02-28,,,,,,,,,707.02,99,23.92,3.5,1014.11,142,27.01,4,2703,173,1750,0
2022-02-25,,,,,,,,,683.1,95.5,20.41,3,987.1,138,19.93,3,2530,0,1750,0
2022-02-24,,,,,,,,,662.69,92.5,7.17,1,967.17,135,1.44,0.2,2530,0,1750,-50
2022-02-23,,,,,,,,,655.52,91.5,13.31,2,965.73,134.8,-1.53,0,2530,45,1800,0
2022-02-22,,,,,,,,,642.21,89.5,3.59,0.5,967.26,134.8,0,0,2485,67,1800,0
2022-02-21,,,,,,,,,638.62,89,1.01,0,967.26,134.8,1.53,0,2418,0,1800,0
2022-02-18,,,,,,,,,637.61,89,-8.19,-1,965.73,134.8,-1.53,0,2418,0,1800,0
2022-02-17,,,,,,,,,645.8,90,0,0,967.26,134.8,0,0,2418,0,1800,0
2022-02-16,,,,,,,,,645.8,90,-6.04,-0.7,967.26,134.8,-2.96,-0.2,2418,-45,1800,0
2022-02-15,,,,,,,,,651.84,90.7,-1.03,0,970.22,135,-1.52,0,2463,-82,1800,0
2022-02-14,1010,159.06,-35,-5.51,917,144.41,-43,-6.77,652.87,90.7,0,0,971.74,135,0,0,2545,0,1800,0
2022-02-11,1045,164.57,0,-0.26,960,151.18,0,-0.24,652.87,90.7,1.44,0.2,971.74,135,0,0,2545,0,1800,-100
2022-02-10,1045,164.83,0,0.26,960,151.42,0,0.24,651.43,90.5,1.14,0.3,971.74,135,-1.53,0,2545,-30,1900,0
2022-02-09,1045,164.57,0,0.26,960,151.18,0,0.24,650.29,90.2,1.44,0.2,973.27,135,36.05,5,2575,0,1900,0
2022-02-08,1045,164.31,0,-0.52,960,150.94,0,-0.48,648.85,90,37.01,5,937.22,130,59.05,8,2575,0,1900,0
2022-02-07,1045,164.83,0,-0.26,960,151.42,0,-0.24,611.84,85,0.96,0,878.17,122,1.38,0,2575,-180,1900,0
2022-01-30,1045,165.09,-10,-1.31,960,151.66,-20,-2.91,610.88,85,0,0,876.79,122,0,0,2755,0,1900,0
2022-01-29,1055,166.4,0,0.26,980,154.57,0,0.24,610.88,85,-0.96,0,876.79,122,-1.38,0,2755,0,1900,0
2022-01-28,1055,166.14,0,0,980,154.33,0,0,611.84,85,20.67,3,878.17,122,34.67,5,2755,0,1900,0
2022-01-27,1055,166.14,25,2.91,980,154.33,20,2.19,591.17,82,18.03,2,843.5,117,41.11,5,2755,0,1900,0
2022-01-26,1030,163.23,30,4.75,960,152.14,30,4.75,573.14,80,21.5,3,802.39,112,28.66,4,2755,0,1900,0
2022-01-25,1000,158.48,18,3.1,930,147.39,15,2.61,551.64,77,13.48,2,773.73,108,27.48,4,2755,0,1900,0
2022-01-24,982,155.38,20,3.41,915,144.78,22,3.71,538.16,75,7.17,1,746.25,104,21.52,3,2755,0,1900,0
2022-01-21,962,151.97,30,4.73,893,141.07,23,3.63,530.99,74,-0.83,0,724.73,101,-1.14,0,2755,0,1900,0
2022-01-20,932,147.24,0,0.24,870,137.44,25,4.16,531.82,74,-0.84,0,725.87,101,-1.14,0,2755,0,1900,0
2022-01-19,932,147,2,0.31,845,133.28,15,2.37,532.66,74,0,0,727.01,101,0,0,2755,0,1900,0
2022-01-18,930,146.69,25,3.95,830,130.91,20,3.15,532.66,74,0.84,0,727.01,101,1.14,0,2755,0,1900,0
2022-01-17,905,142.74,0,-0.23,810,127.76,0,-0.2,531.82,74,0,0,725.87,101,0,0,2755,0,1900,0
2022-01-14,905,142.97,0,0.45,810,127.96,0,0.4,531.82,74,-0.84,0,725.87,101,-1.14,0,2755,0,1900,0
2022-01-13,905,142.52,15,2.36,810,127.56,12,1.89,532.66,74,-0.84,0,727.01,101,-1.14,0,2755,22,1900,0
2022-01-12,890,140.16,22,3.68,798,125.67,20,3.34,533.5,74,-0.83,0,728.15,101,-1.14,0,2733,30,1900,0
2022-01-11,868,136.48,22,3.46,778,122.33,22,3.46,534.33,74,0,0,729.29,101,0,0,2703,58,1900,0
2022-01-10,846,133.02,26,4.09,756,118.87,30,4.72,534.33,74,0,0,729.29,101,0,0,2645,0,1900,0
2022-01-07,820,128.93,9,1.41,726,114.15,14,2.2,534.33,74,0,0,729.29,101,0,0,2645,90,1900,0
2022-01-06,811,127.52,14,2.21,712,111.95,15,2.36,534.33,74,0,0,729.29,101,0,0,2555,0,1900,150
2022-01-05,797,125.31,4,0.62,697,109.59,9,1.41,534.33,74,0,0,729.29,101,0,0,2555,37,1750,0
2022-01-04,793,124.69,0,0,688,108.18,7,1.1,534.33,74,0,0,729.29,101,0,0,2518,60,1750,70
2021-12-31,793,124.69,-15,-2.35,681,107.08,-19,-2.98,534.33,74,-43.33,-6,729.29,101,-36.1,-5,2458,38,1680,0
2021-12-30,808,127.04,-17,-2.68,700,110.06,-24,-3.78,577.66,80,0,0,765.39,106,0,0,2420,0,1680,0
2021-12-29,825,129.72,-25,-3.93,724,113.84,-26,-4.08,577.66,80,0,0,765.39,106,0,0,2420,0,1680,30
2021-12-28,850,133.65,-22,-3.46,750,117.92,-21,-3.31,577.66,80,0,0,765.39,106,0,0,2420,0,1650,0
2021-12-27,872,137.11,-35,-5.5,771,121.23,-30,-4.71,577.66,80,0.91,0,765.39,106,-6.02,-1,2420,0,1650,0
2021-12-24,907,142.61,-23,-3.62,801,125.94,-22,-3.46,576.75,80,0,0,771.41,107,0,0,2420,0,1650,0
2021-12-23,930,146.23,-17,-2.67,823,129.4,-25,-3.93,576.75,80,-0.91,0,771.41,107,-8.43,-1,2420,25,1650,0
2021-12-22,947,148.9,0,0,848,133.33,-27,-4.25,577.66,80,0.91,0,779.84,108,1.22,0,2395,0,1650,0
2021-12-21,947,148.9,0,0.23,875,137.58,0,0.22,576.75,80,-0.91,0,778.62,108,-15.66,-2,2395,90,1650,140
2021-12-20,947,148.67,0,-0.23,875,137.36,0,-0.22,577.66,80,0,0,794.28,110,-7.22,-1,2305,0,1510,0
2021-12-17,947,148.9,0,-0.23,875,137.58,0,-0.22,577.66,80,0.91,0,801.5,111,-5.95,-1,2305,0,1510,70
2021-12-16,947,149.13,0,0,875,137.8,0,0,576.75,80,-7.21,-1,807.45,112,-14.42,-2,2305,15,1440,20
2021-12-15,947,149.13,0,0,875,137.8,0,0,583.96,81,0,0,821.87,114,0,0,2290,0,1420,0
2021-12-14,947,149.13,0,0,875,137.8,0,0,583.96,81,0,0,821.87,114,0,0,2290,0,1420,20
2021-12-13,947,149.13,0,0,875,137.8,0,0,583.96,81,-7.21,-1,821.87,114,-7.21,-1,2290,0,1400,0
2021-12-10,947,149.13,0,-0.48,875,137.8,0,-0.43,591.17,82,1.85,0,829.08,115,2.6,0,2290,0,1400,0
2021-12-09,947,149.61,0,0.24,875,138.23,0,0.22,589.32,82,-8.12,-1,826.48,115,-1.3,0,2290,0,1400,0
2021-12-08,947,149.37,0,0.47,875,138.01,0,0.43,597.44,83,-0.94,0,827.78,115,-1.3,0,2290,0,1400,-100
2021-12-07,947,148.9,0,0,875,137.58,0,0,598.38,83,-0.94,0,829.08,115,-1.3,0,2290,0,1500,0
2021-12-06,947,148.9,0,0,875,137.58,0,0,599.32,83,-6.27,-1,830.38,115,1.3,0,2290,0,1500,0
2021-12-03,947,148.9,0,0,875,137.58,0,0,605.59,84,-0.95,0,829.08,115,-1.3,0,2290,0,1500,0
2021-12-02,947,148.9,0,0,875,137.58,0,0,606.54,84,0.95,0,830.38,115,1.3,0,2290,0,1500,0
2021-12-01,947,148.9,0,0,875,137.58,0,0,605.59,84,-0.95,0,829.08,115,-1.3,0,2290,0,1500,0
2021-11-30,947,148.9,0,0.23,875,137.58,0,0.22,606.54,84,-8.18,-1,830.38,115,-1.3,0,2290,0,1500,-100
2021-11-29,947,148.67,0,0.24,875,137.36,0,0.21,614.72,85,0,0,831.68,115,0,0,2290,0,1600,0
2021-11-26,947,148.43,0,-0.24,875,137.15,0,-0.21,614.72,85,0,0,831.68,115,0,0,2290,-100,1600,-50
2021-11-25,947,148.67,0,0.24,875,137.36,0,0.21,614.72,85,7.23,1,831.68,115,21.7,3,2390,-90,1650,-150
2021-11-24,947,148.43,0,-0.24,875,137.15,0,-0.21,607.49,84,0,0,809.98,112,0,0,2480,0,1800,0
2021-11-23,947,148.67,0,0,875,137.36,0,0,607.49,84,15.39,2,809.98,112,15.7,2,2480,0,1800,0
2021-11-22,947,148.67,0,0,875,137.36,0,0,592.1,82,42.47,6,794.28,110,34.92,5,2480,-270,1800,-100
2021-11-19,947,148.67,0,-0.23,875,137.36,0,-0.22,549.63,76,0.86,0,759.36,105,1.19,0,2750,0,1900,0
2021-11-18,947,148.9,0,0.23,875,137.58,0,0.22,548.77,76,-62.33,-8.5,758.17,105,-66.28,-9,2750,-445,1900,0
2021-11-17,947,148.67,0,0,875,137.36,0,0,611.1,84.5,-13.49,-2,824.45,114,-13.15,-2,3195,0,1900,0
2021-11-16,947,148.67,0,0,875,137.36,0,0,624.59,86.5,-10.83,-1.5,837.6,116,-64.99,-9,3195,-270,1900,-200
2021-11-15,947,148.67,0,0.24,875,137.36,0,0.21,635.42,88,-23.72,-3,902.59,125,-53.53,-7,3465,-90,2100,0
2021-11-12,947,148.43,0,0.23,875,137.15,0,0.22,659.14,91,-30.05,-4,956.12,132,-37.76,-5,3555,0,2100,-100
2021-11-11,947,148.2,0,-0.23,875,136.93,0,-0.22,689.19,95,-49.63,-7,993.88,137,-20.18,-3,3555,-60,2200,0
2021-11-10,947,148.43,0,0,875,137.15,0,0,738.82,102,0,0,1014.06,140,0,0,3615,-85,2200,0
2021-11-09,947,148.43,0,0.23,875,137.15,0,0.22,738.82,102,0,0,1014.06,140,0,0,3700,-55,2200,0
2021-11-08,947,148.2,0,0,875,136.93,0,0,738.82,102,21.73,3,1014.06,140,0,0,3755,-175,2200,0
2021-11-05,947,148.2,0,-0.23,875,136.93,0,-0.22,717.09,99,0,0,1014.06,140,-72.44,-10,3930,0,2200,-200
2021-11-04,947,148.43,0,0.23,875,137.15,0,0.22,717.09,99,-79.67,-11,1086.5,150,-108.64,-15,3930,-15,2400,0
2021-11-03,947,148.2,0,0,875,136.93,0,0,796.76,110,-28.98,-4,1195.14,165,-108.65,-15,3945,-30,2400,0
2021-11-02,947,148.2,0,0,875,136.93,0,0,825.74,114,-117.36,-16,1303.79,180,-147.13,-20,3975,-30,2400,0
2021-11-01,947,148.2,0,-0.23,875,136.93,0,-0.22,943.1,130,-121.67,-17,1450.92,200,-91.9,-13,4005,-38,2400,0
2021-10-29,947,148.43,0,0.23,875,137.15,0,0.22,1064.77,147,-72.43,-10,1542.82,213,-72.44,-10,4043,0,2400,-400
2021-10-28,947,148.2,0,-0.47,875,136.93,0,-0.43,1137.2,157,-19.92,-3,1615.26,223,-11.94,-2,4043,0,2800,-200
2021-10-27,947,148.67,0,0,875,137.36,0,0,1157.12,160,-79.55,-11,1627.2,225,-72.32,-10,4043,0,3000,0
2021-10-26,947,148.67,0,0,875,137.36,0,0,1236.67,171,-79.55,-11,1699.52,235,-86.78,-12,4043,0,3000,-100
2021-10-25,947,148.67,0,0.24,875,137.36,0,0.21,1316.22,182,-14.47,-2,1786.3,247,-7.24,-1,4043,0,3100,0
2021-10-22,947,148.43,0,0,875,137.15,0,0,1330.69,184,-31.05,-4,1793.54,248,-31.77,-4,4043,0,3100,0
2021-10-21,947,148.43,0,0,875,137.15,0,0,1361.74,188,2.12,0,1825.31,252,2.85,0,4043,25,3100,200
2021-10-20,947,148.43,0,0,875,137.15,0,0,1359.62,188,-2.12,0,1822.46,252,-2.85,0,4018,15,2900,0
2021-10-19,947,148.43,0,0.92,875,137.15,0,0.86,1361.74,188,6.08,2,1825.31,252,3.18,2,4003,0,2900,0
2021-10-18,947,147.51,0,0,875,136.29,0,0,1355.66,186,74.87,10,1822.13,250,75.6,10,4003,90,2900,300
2021-10-15,947,147.51,0,0,875,136.29,0,0,1280.79,176,41.74,6,1746.53,240,55.6,8,3913,0,2600,270
2021-10-14,947,147.51,0,0.23,875,136.29,0,0.21,1239.05,170,19.98,3,1690.93,232,48.47,7,3913,-37,2330,0
2021-10-13,947,147.28,0,0.23,875,136.08,0,0.21,1219.07,167,34.67,5,1642.46,225,70.57,10,3950,-38,2330,0
2021-10-12,947,147.05,0,-0.46,875,135.87,0,-0.42,1184.4,162,76.55,10,1571.89,215,77.75,10,3988,-60,2330,0
2021-10-11,947,147.51,0,0,875,136.29,0,0,1107.85,152,65.59,9,1494.14,205,94.75,13,4048,-30,2330,350
2021-10-09,947,147.51,0,0.23,875,136.29,0,0.21,1042.26,143,12.99,2,1399.39,192,34.33,5,4078,0,1980,30
2021-10-08,947,147.28,0,0.46,875,136.08,0,0.42,1029.27,141,42.27,6,1365.06,187,41.75,6,4078,-90,1950,0
2021-09-30,947,146.82,0,0,875,135.66,0,0,987,135,35.09,5,1323.31,181,41.89,6,4168,-30,1950,50
2021-09-29,947,146.82,0,-0.23,875,135.66,0,-0.21,951.91,130,38.02,5,1281.42,175,38.53,5,4198,-37,1900,0
2021-09-28,947,147.05,0,0.23,875,135.87,0,0.21,913.89,125,24.22,3.5,1242.89,170,34.69,5,4235,0,1900,0
2021-09-27,947,146.82,0,0,875,135.66,0,0,889.67,121.5,21.97,3,1208.2,165,21.97,3,4235,0,1900,0
2021-09-26,947,146.82,0,0,875,135.66,0,0,867.7,118.5,14.64,2,1186.23,162,14.65,2,4235,0,1900,0
2021-09-24,947,146.82,0,0,875,135.66,0,0,853.06,116.5,23.25,3,1171.58,160,31.05,4,4235,0,1900,0
2021-09-23,947,146.82,0,0,875,135.66,0,0,829.81,113.5,24.35,3.5,1140.53,156,38.51,5.5,4235,-30,1900,0
2021-09-22,947,146.82,0,-0.23,875,135.66,0,-0.21,805.46,110,1.24,0,1102.02,150.5,5.35,0.5,4265,0,1900,0
2021-09-18,947,147.05,0,0,875,135.87,0,0,804.22,110,8.54,1,1096.67,150,16.3,2,4265,0,1900,0
2021-09-17,947,147.05,0,-0.23,875,135.87,0,-0.21,795.68,109,14.6,2,1080.37,148,14.6,2,4265,0,1900,0
2021-09-16,947,147.28,0,-0.23,875,136.08,0,-0.21,781.08,107,23.08,3,1065.77,146,30.8,4,4265,0,1900,0
2021-09-15,947,147.51,0,0.23,875,136.29,0,0.21,758,104,20.72,3,1034.97,142,34.9,5,4265,0,1900,0
2021-09-14,947,147.28,0,0.23,875,136.08,0,0.21,737.28,101,13.48,2,1000.07,137,24.04,3.5,4265,125,1900,0
2021-09-13,947,147.05,0,-0.46,875,135.87,0,-0.42,723.8,99,9.53,1,976.03,133.5,13.95,1.5,4140,0,1900,0
